"Label (Grouping)","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"        Median rooms","5.7","±0.1","(X)","(X)","4.8","±0.1","(X)","(X)","5.3","±0.1","(X)","(X)","5.4","±0.1","(X)","(X)","5.0","±0.1","(X)","(X)","5.7","±0.1","(X)","(X)","5.6","±0.1","(X)","(X)","6.2","±0.1","(X)","(X)","4.0","±0.1","(X)","(X)","5.1","±0.1","(X)","(X)","5.9","±0.1","(X)","(X)","4.6","±0.2","(X)","(X)","5.8","±0.1","(X)","(X)","5.6","±0.1","(X)","(X)","5.8","±0.1","(X)","(X)","5.9","±0.1","(X)","(X)","6.0","±0.1","(X)","(X)","5.6","±0.1","(X)","(X)","5.4","±0.1","(X)","(X)","5.4","±0.1","(X)","(X)","6.2","±0.1","(X)","(X)","5.5","±0.1","(X)","(X)","5.8","±0.1","(X)","(X)","6.0","±0.1","(X)","(X)","5.6","±0.1","(X)","(X)","5.6","±0.1","(X)","(X)","5.5","±0.1","(X)","(X)","6.1","±0.1","(X)","(X)","5.1","±0.2","(X)","(X)","5.5","±0.2","(X)","(X)","5.7","±0.1","(X)","(X)","5.3","±0.1","(X)","(X)","5.0","±0.1","(X)","(X)","5.5","±0.1","(X)","(X)","5.6","±0.2","(X)","(X)","5.9","±0.1","(X)","(X)","5.5","±0.1","(X)","(X)","5.3","±0.1","(X)","(X)","6.0","±0.1","(X)","(X)","5.3","±0.1","(X)","(X)","5.7","±0.1","(X)","(X)","5.9","±0.1","(X)","(X)","5.6","±0.3","(X)","(X)","5.3","±0.2","(X)","(X)","6.3","±0.1","(X)","(X)","5.5","±0.2","(X)","(X)","6.0","±0.1","(X)","(X)","5.5","±0.1","(X)","(X)","5.7","±0.2","(X)","(X)","5.6","±0.1","(X)","(X)","5.7","±0.2","(X)","(X)","4.8","±0.1","(X)","(X)"
"BEDROOMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total housing units","2,284,922","±264","2,284,922","(X)","319,867","±200","319,867","(X)","3,076,048","±708","3,076,048","(X)","1,389,159","±337","1,389,159","(X)","14,367,012","±1,286","14,367,012","(X)","2,464,109","±480","2,464,109","(X)","1,524,959","±235","1,524,959","(X)","443,764","±148","443,764","(X)","322,814","±133","322,814","(X)","9,674,053","±581","9,674,053","(X)","4,378,350","±673","4,378,350","(X)","550,328","±252","550,328","(X)","751,113","±140","751,113","(X)","5,388,210","±605","5,388,210","(X)","2,921,115","±396","2,921,115","(X)","1,418,600","±409","1,418,600","(X)","1,288,430","±623","1,288,430","(X)","2,006,335","±404","2,006,335","(X)","2,089,824","±281","2,089,824","(X)","750,964","±155","750,964","(X)","2,470,307","±296","2,470,307","(X)","2,928,818","±274","2,928,818","(X)","4,629,605","±439","4,629,605","(X)","2,477,515","±576","2,477,515","(X)","1,339,047","±222","1,339,047","(X)","2,819,334","±685","2,819,334","(X)","519,938","±159","519,938","(X)","851,167","±429","851,167","(X)","1,285,681","±221","1,285,681","(X)","642,298","±131","642,298","(X)","3,641,854","±1,185","3,641,854","(X)","948,470","±212","948,470","(X)","8,404,205","±839","8,404,205","(X)","4,748,148","±509","4,748,148","(X)","379,974","±499","379,974","(X)","5,232,943","±588","5,232,943","(X)","1,749,520","±257","1,749,520","(X)","1,808,482","±203","1,808,482","(X)","5,732,580","±1,066","5,732,580","(X)","470,177","±67","470,177","(X)","2,351,364","±246","2,351,364","(X)","401,749","±456","401,749","(X)","3,028,437","±636","3,028,437","(X)","11,283,892","±954","11,283,892","(X)","1,133,543","±191","1,133,543","(X)","339,412","±128","339,412","(X)","3,562,258","±463","3,562,258","(X)","3,195,098","±641","3,195,098","(X)","894,983","±173","894,983","(X)","2,725,153","±756","2,725,153","(X)","280,281","±97","280,281","(X)","1,559,505","±7,241","1,559,505","(X)"
"        No bedroom","32,808","±3,381","1.4%","±0.1","24,292","±2,359","7.6%","±0.7","89,028","±5,293","2.9%","±0.2","30,120","±3,693","2.2%","±0.3","640,439","±15,604","4.5%","±0.1","57,520","±4,681","2.3%","±0.2","33,729","±3,718","2.2%","±0.2","5,581","±1,518","1.3%","±0.3","31,839","±2,588","9.9%","±0.8","204,148","±8,226","2.1%","±0.1","67,946","±6,114","1.6%","±0.1","34,642","±3,194","6.3%","±0.6","13,890","±2,117","1.8%","±0.3","149,826","±7,570","2.8%","±0.1","44,304","±3,912","1.5%","±0.1","26,553","±2,669","1.9%","±0.2","26,755","±3,302","2.1%","±0.3","32,992","±3,401","1.6%","±0.2","32,364","±3,119","1.5%","±0.1","21,127","±2,314","2.8%","±0.3","49,060","±5,072","2.0%","±0.2","76,177","±4,869","2.6%","±0.2","76,770","±4,539","1.7%","±0.1","58,400","±4,197","2.4%","±0.2","23,880","±3,203","1.8%","±0.2","59,808","±4,407","2.1%","±0.2","15,568","±1,965","3.0%","±0.4","13,730","±2,079","1.6%","±0.2","43,079","±3,263","3.4%","±0.3","17,404","±2,618","2.7%","±0.4","107,685","±5,089","3.0%","±0.1","28,075","±2,889","3.0%","±0.3","415,371","±11,188","4.9%","±0.1","77,777","±5,439","1.6%","±0.1","8,810","±1,626","2.3%","±0.4","89,049","±6,803","1.7%","±0.1","32,405","±2,736","1.9%","±0.2","68,183","±4,583","3.8%","±0.3","123,523","±6,973","2.2%","±0.1","13,046","±2,474","2.8%","±0.5","42,297","±4,300","1.8%","±0.2","7,322","±1,798","1.8%","±0.4","45,779","±3,901","1.5%","±0.1","264,603","±11,842","2.3%","±0.1","21,435","±2,516","1.9%","±0.2","14,674","±1,941","4.3%","±0.6","53,359","±4,869","1.5%","±0.1","126,724","±7,256","4.0%","±0.2","18,028","±2,291","2.0%","±0.3","53,591","±3,492","2.0%","±0.1","4,726","±1,146","1.7%","±0.4","33,668","±2,791","2.2%","±0.2"
"        1 bedroom","147,772","±6,722","6.5%","±0.3","41,507","±3,476","13.0%","±1.1","346,892","±10,196","11.3%","±0.3","101,833","±5,835","7.3%","±0.4","1,982,195","±22,165","13.8%","±0.2","290,686","±9,360","11.8%","±0.4","197,985","±6,337","13.0%","±0.4","31,478","±3,062","7.1%","±0.7","100,159","±4,809","31.0%","±1.5","984,257","±17,235","10.2%","±0.2","335,804","±12,176","7.7%","±0.3","67,629","±4,433","12.3%","±0.8","47,207","±3,228","6.3%","±0.4","623,632","±14,126","11.6%","±0.3","261,879","±7,926","9.0%","±0.3","126,873","±6,742","8.9%","±0.5","117,235","±5,008","9.1%","±0.4","168,552","±7,220","8.4%","±0.4","179,953","±7,146","8.6%","±0.3","86,820","±4,813","11.6%","±0.6","250,473","±8,370","10.1%","±0.3","415,587","±9,978","14.2%","±0.3","415,757","±8,931","9.0%","±0.2","283,951","±6,647","11.5%","±0.3","76,970","±5,526","5.7%","±0.4","263,273","±8,339","9.3%","±0.3","51,556","±3,270","9.9%","±0.6","92,928","±4,468","10.9%","±0.5","132,614","±5,728","10.3%","±0.4","70,390","±4,452","11.0%","±0.7","508,769","±9,939","14.0%","±0.3","79,635","±4,803","8.4%","±0.5","1,565,022","±22,393","18.6%","±0.3","324,296","±11,132","6.8%","±0.2","42,053","±3,538","11.1%","±0.9","496,922","±10,722","9.5%","±0.2","151,272","±5,371","8.6%","±0.3","183,717","±7,072","10.2%","±0.4","601,204","±13,915","10.5%","±0.2","68,320","±3,989","14.5%","±0.8","126,166","±7,316","5.4%","±0.3","40,282","±2,993","10.0%","±0.7","236,461","±7,796","7.8%","±0.3","1,455,962","±20,361","12.9%","±0.2","83,407","±4,834","7.4%","±0.4","38,141","±2,690","11.2%","±0.8","296,379","±9,936","8.3%","±0.3","377,266","±10,680","11.8%","±0.3","64,882","±4,328","7.2%","±0.5","266,451","±7,899","9.8%","±0.3","23,346","±2,162","8.3%","±0.8","80,211","±4,043","5.1%","±0.3"
"        2 bedrooms","513,776","±10,334","22.5%","±0.5","83,093","±3,384","26.0%","±1.1","819,760","±13,338","26.6%","±0.4","361,814","±10,745","26.0%","±0.8","3,896,852","±29,805","27.1%","±0.2","599,523","±11,941","24.3%","±0.5","412,875","±11,332","27.1%","±0.7","89,128","±4,398","20.1%","±1.0","83,812","±4,856","26.0%","±1.5","3,142,983","±23,723","32.5%","±0.2","941,188","±16,835","21.5%","±0.4","145,365","±5,192","26.4%","±0.9","172,465","±5,765","23.0%","±0.8","1,531,109","±18,599","28.4%","±0.3","741,070","±11,505","25.4%","±0.4","391,008","±7,935","27.6%","±0.6","335,715","±7,896","26.1%","±0.6","529,192","±12,624","26.4%","±0.6","500,969","±10,664","24.0%","±0.5","221,763","±6,653","29.5%","±0.9","534,804","±11,469","21.6%","±0.5","812,233","±13,004","27.7%","±0.4","1,166,406","±13,653","25.2%","±0.3","625,127","±9,754","25.2%","±0.4","293,270","±8,784","21.9%","±0.7","768,124","±12,583","27.2%","±0.4","142,791","±5,021","27.5%","±1.0","216,376","±5,981","25.4%","±0.7","334,909","±8,067","26.0%","±0.6","196,937","±5,256","30.7%","±0.8","926,496","±14,158","25.4%","±0.4","241,162","±8,580","25.4%","±0.9","2,260,183","±20,906","26.9%","±0.2","1,191,424","±17,507","25.1%","±0.4","111,266","±5,102","29.3%","±1.3","1,349,855","±19,754","25.8%","±0.4","407,522","±8,256","23.3%","±0.5","488,021","±9,943","27.0%","±0.5","1,292,571","±15,957","22.5%","±0.3","141,438","±5,405","30.1%","±1.1","542,839","±11,613","23.1%","±0.5","106,695","±3,507","26.6%","±0.9","766,965","±12,581","25.3%","±0.4","2,494,161","±28,139","22.1%","±0.2","216,837","±7,754","19.1%","±0.7","92,649","±3,870","27.3%","±1.1","826,308","±15,006","23.2%","±0.4","794,271","±12,093","24.9%","±0.4","244,551","±7,964","27.3%","±0.9","773,111","±10,713","28.4%","±0.4","65,674","±4,056","23.4%","±1.4","305,298","±8,171","19.6%","±0.5"
"        3 bedrooms","1,120,871","±11,863","49.1%","±0.5","109,374","±4,016","34.2%","±1.3","1,136,495","±14,810","36.9%","±0.5","680,008","±9,704","49.0%","±0.7","4,768,220","±36,102","33.2%","±0.3","813,764","±14,135","33.0%","±0.6","544,733","±10,390","35.7%","±0.7","201,743","±5,739","45.5%","±1.3","65,792","±4,019","20.4%","±1.2","3,708,302","±22,786","38.3%","±0.2","1,849,323","±18,206","42.2%","±0.4","190,809","±5,135","34.7%","±0.9","303,953","±7,422","40.5%","±1.0","1,959,541","±18,550","36.4%","±0.3","1,279,163","±14,590","43.8%","±0.5","545,270","±7,894","38.4%","±0.6","473,040","±9,150","36.7%","±0.7","894,391","±10,762","44.6%","±0.5","1,010,967","±14,154","48.4%","±0.7","290,418","±7,207","38.7%","±1.0","894,391","±11,287","36.2%","±0.5","1,014,097","±15,906","34.6%","±0.5","2,027,027","±13,804","43.8%","±0.3","805,202","±9,369","32.5%","±0.4","707,638","±12,373","52.8%","±0.9","1,160,174","±13,716","41.2%","±0.5","188,549","±5,354","36.3%","±1.0","310,596","±5,798","36.5%","±0.7","481,099","±8,206","37.4%","±0.6","238,088","±7,098","37.1%","±1.1","1,169,699","±17,056","32.1%","±0.5","437,958","±8,738","46.2%","±0.9","2,631,314","±24,683","31.3%","±0.3","2,205,442","±20,112","46.4%","±0.4","115,694","±4,254","30.4%","±1.1","2,179,482","±16,731","41.6%","±0.3","860,856","±9,194","49.2%","±0.5","737,207","±10,981","40.8%","±0.6","2,460,718","±18,381","42.9%","±0.3","176,794","±5,883","37.6%","±1.3","1,139,125","±12,885","48.4%","±0.5","129,007","±3,881","32.1%","±1.0","1,383,082","±15,341","45.7%","±0.5","4,540,915","±30,743","40.2%","±0.3","332,092","±7,620","29.3%","±0.7","129,431","±3,244","38.1%","±1.0","1,379,285","±15,263","38.7%","±0.4","1,187,423","±14,814","37.2%","±0.5","411,340","±9,155","46.0%","±1.0","1,103,449","±11,781","40.5%","±0.4","114,293","±4,454","40.8%","±1.6","910,183","±9,979","58.4%","±0.5"
"        4 bedrooms","380,597","±9,170","16.7%","±0.4","51,094","±3,220","16.0%","±1.0","554,232","±10,860","18.0%","±0.4","182,182","±6,366","13.1%","±0.5","2,461,058","±24,001","17.1%","±0.2","487,914","±10,541","19.8%","±0.4","264,859","±7,457","17.4%","±0.5","96,176","±3,698","21.7%","±0.8","28,892","±2,317","9.0%","±0.7","1,358,485","±20,788","14.0%","±0.2","862,852","±16,111","19.7%","±0.4","83,633","±4,044","15.2%","±0.7","149,947","±6,219","20.0%","±0.8","884,454","±14,004","16.4%","±0.3","478,498","±10,469","16.4%","±0.4","251,143","±7,418","17.7%","±0.5","246,913","±6,349","19.2%","±0.5","300,744","±8,369","15.0%","±0.4","317,406","±9,610","15.2%","±0.5","100,458","±4,189","13.4%","±0.6","540,475","±11,224","21.9%","±0.5","482,868","±12,108","16.5%","±0.4","762,887","±10,204","16.5%","±0.2","536,735","±8,751","21.7%","±0.4","202,281","±7,504","15.1%","±0.6","450,725","±10,288","16.0%","±0.4","85,618","±3,957","16.5%","±0.8","160,291","±5,669","18.8%","±0.7","233,777","±7,924","18.2%","±0.6","97,020","±5,313","15.1%","±0.8","715,757","±13,546","19.7%","±0.4","139,971","±5,685","14.8%","±0.6","1,149,878","±13,717","13.7%","±0.2","751,067","±12,918","15.8%","±0.3","70,654","±3,739","18.6%","±1.0","935,121","±12,915","17.9%","±0.2","256,767","±6,799","14.7%","±0.4","268,214","±8,057","14.8%","±0.4","1,002,386","±12,639","17.5%","±0.2","56,612","±3,505","12.0%","±0.7","400,767","±8,899","17.0%","±0.4","83,672","±3,591","20.8%","±0.9","471,272","±9,675","15.6%","±0.3","2,102,749","±24,866","18.6%","±0.2","245,233","±7,327","21.6%","±0.6","50,020","±2,966","14.7%","±0.9","752,411","±12,514","21.1%","±0.4","559,731","±11,856","17.5%","±0.4","127,825","±5,393","14.3%","±0.6","424,166","±7,065","15.6%","±0.3","49,322","±3,110","17.6%","±1.1","202,257","±6,717","13.0%","±0.4"
"        5 or more bedrooms","89,098","±5,351","3.9%","±0.2","10,507","±1,461","3.3%","±0.5","129,641","±4,825","4.2%","±0.2","33,202","±3,110","2.4%","±0.2","618,248","±11,380","4.3%","±0.1","214,702","±6,544","8.7%","±0.3","70,778","±3,574","4.6%","±0.2","19,658","±2,075","4.4%","±0.5","12,320","±1,732","3.8%","±0.5","275,878","±9,503","2.9%","±0.1","321,237","±10,429","7.3%","±0.2","28,250","±2,485","5.1%","±0.5","63,651","±4,255","8.5%","±0.6","239,648","±7,825","4.4%","±0.1","116,201","±5,440","4.0%","±0.2","77,753","±3,574","5.5%","±0.3","88,772","±3,843","6.9%","±0.3","80,464","±4,360","4.0%","±0.2","48,165","±4,057","2.3%","±0.2","30,378","±2,711","4.0%","±0.4","201,104","±6,630","8.1%","±0.3","127,856","±5,335","4.4%","±0.2","180,758","±5,707","3.9%","±0.1","168,100","±5,814","6.8%","±0.2","35,008","±3,552","2.6%","±0.3","117,230","±5,425","4.2%","±0.2","35,856","±2,621","6.9%","±0.5","57,246","±3,158","6.7%","±0.4","60,203","±4,367","4.7%","±0.3","22,459","±2,030","3.5%","±0.3","213,448","±7,483","5.9%","±0.2","21,669","±2,564","2.3%","±0.3","382,437","±10,751","4.6%","±0.1","198,142","±6,327","4.2%","±0.1","31,497","±2,493","8.3%","±0.7","182,514","±6,882","3.5%","±0.1","40,698","±2,195","2.3%","±0.1","63,140","±4,182","3.5%","±0.2","252,178","±7,700","4.4%","±0.1","13,967","±1,858","3.0%","±0.4","100,170","±5,623","4.3%","±0.2","34,771","±2,683","8.7%","±0.7","124,878","±6,144","4.1%","±0.2","425,502","±11,871","3.8%","±0.1","234,539","±8,053","20.7%","±0.7","14,497","±1,677","4.3%","±0.5","254,516","±7,886","7.1%","±0.2","149,683","±5,936","4.7%","±0.2","28,357","±2,890","3.2%","±0.3","104,385","±3,843","3.8%","±0.1","22,920","±2,446","8.2%","±0.9","27,888","±2,332","1.8%","±0.1"
"HOUSING TENURE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Occupied housing units","1,897,576","±10,370","1,897,576","(X)","252,199","±3,658","252,199","(X)","2,670,441","±12,014","2,670,441","(X)","1,163,647","±8,530","1,163,647","(X)","13,157,873","±23,844","13,157,873","(X)","2,235,103","±10,026","2,235,103","(X)","1,377,166","±6,712","1,377,166","(X)","376,239","±3,536","376,239","(X)","291,570","±3,959","291,570","(X)","7,905,832","±23,042","7,905,832","(X)","3,852,714","±14,425","3,852,714","(X)","465,299","±5,012","465,299","(X)","655,859","±5,316","655,859","(X)","4,866,006","±12,627","4,866,006","(X)","2,597,765","±12,716","2,597,765","(X)","1,287,221","±6,606","1,287,221","(X)","1,138,329","±6,595","1,138,329","(X)","1,748,732","±8,789","1,748,732","(X)","1,741,076","±11,011","1,741,076","(X)","573,618","±4,999","573,618","(X)","2,226,767","±9,709","2,226,767","(X)","2,650,680","±9,065","2,650,680","(X)","3,969,880","±12,901","3,969,880","(X)","2,222,568","±7,740","2,222,568","(X)","1,100,229","±9,887","1,100,229","(X)","2,458,337","±10,406","2,458,337","(X)","437,651","±4,637","437,651","(X)","771,444","±4,475","771,444","(X)","1,143,557","±8,281","1,143,557","(X)","541,396","±5,389","541,396","(X)","3,286,264","±9,466","3,286,264","(X)","793,420","±7,074","793,420","(X)","7,446,812","±13,820","7,446,812","(X)","4,046,348","±15,467","4,046,348","(X)","323,519","±3,879","323,519","(X)","4,730,340","±12,955","4,730,340","(X)","1,495,151","±7,032","1,495,151","(X)","1,649,352","±8,550","1,649,352","(X)","5,119,249","±11,502","5,119,249","(X)","407,174","±4,739","407,174","(X)","1,975,915","±11,292","1,975,915","(X)","353,799","±3,905","353,799","(X)","2,654,737","±12,964","2,654,737","(X)","9,985,126","±25,440","9,985,126","(X)","1,023,855","±5,773","1,023,855","(X)","262,767","±3,459","262,767","(X)","3,191,847","±12,998","3,191,847","(X)","2,932,477","±11,062","2,932,477","(X)","728,175","±7,273","728,175","(X)","2,386,623","±7,340","2,386,623","(X)","233,128","±3,322","233,128","(X)","1,170,982","±9,101","1,170,982","(X)"
"        Owner-occupied","1,305,223","±12,053","68.8%","±0.5","163,272","±3,761","64.7%","±1.1","1,742,670","±14,610","65.3%","±0.5","761,809","±11,533","65.5%","±0.8","7,218,742","±32,100","54.9%","±0.2","1,471,912","±10,990","65.9%","±0.5","895,594","±8,768","65.0%","±0.6","264,503","±4,704","70.3%","±1.2","120,988","±3,639","41.5%","±1.2","5,237,519","±29,214","66.2%","±0.3","2,470,572","±20,049","64.1%","±0.5","279,960","±5,288","60.2%","±1.0","469,387","±6,634","71.6%","±0.9","3,211,867","±18,521","66.0%","±0.3","1,800,483","±13,175","69.3%","±0.4","907,880","±8,960","70.5%","±0.6","756,566","±8,850","66.5%","±0.8","1,171,824","±12,237","67.0%","±0.6","1,157,652","±13,899","66.5%","±0.7","414,119","±6,272","72.2%","±1.1","1,488,168","±12,986","66.8%","±0.5","1,647,747","±11,356","62.2%","±0.4","2,841,195","±16,275","71.6%","±0.3","1,598,396","±9,963","71.9%","±0.4","740,651","±11,056","67.3%","±0.7","1,650,019","±13,455","67.1%","±0.4","301,456","±4,542","68.9%","±1.0","511,370","±6,253","66.3%","±0.8","647,518","±9,457","56.6%","±0.7","384,166","±6,112","71.0%","±1.0","2,081,798","±13,118","63.3%","±0.4","540,052","±7,811","68.1%","±0.9","3,985,516","±23,397","53.5%","±0.3","2,642,709","±17,920","65.3%","±0.4","198,411","±4,256","61.3%","±1.2","3,123,733","±17,226","66.0%","±0.3","979,898","±8,350","65.5%","±0.5","1,037,125","±9,401","62.9%","±0.5","3,501,824","±16,898","68.4%","±0.3","251,146","±6,589","61.7%","±1.4","1,388,492","±13,753","70.3%","±0.6","239,931","±4,242","67.8%","±1.0","1,765,720","±15,733","66.5%","±0.5","6,179,278","±31,366","61.9%","±0.3","723,288","±7,875","70.6%","±0.7","186,252","±3,534","70.9%","±1.2","2,110,713","±17,300","66.1%","±0.4","1,849,692","±14,564","63.1%","±0.4","534,568","±7,050","73.4%","±0.9","1,603,906","±11,260","67.2%","±0.4","167,582","±4,047","71.9%","±1.6","803,460","±9,338","68.6%","±0.8"
