"Label (Grouping)","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"        1 bedroom","135,525","±5,663","6.0%","±0.3","45,441","±2,943","14.3%","±0.9","325,690","±9,276","10.9%","±0.3","101,430","±5,545","7.4%","±0.4","1,891,551","±19,630","13.3%","±0.1","266,056","±7,836","11.2%","±0.3","196,759","±7,214","13.0%","±0.5","28,942","±2,592","6.7%","±0.6","96,823","±4,223","30.8%","±1.3","940,601","±17,007","10.0%","±0.2","306,635","±9,726","7.2%","±0.2","70,886","±4,198","13.1%","±0.8","47,008","±3,711","6.5%","±0.5","590,902","±10,812","11.0%","±0.2","261,512","±7,200","9.1%","±0.2","122,912","±4,899","8.8%","±0.3","120,248","±5,246","9.4%","±0.4","161,147","±7,107","8.1%","±0.4","174,808","±6,076","8.5%","±0.3","88,287","±4,579","11.9%","±0.6","250,831","±7,696","10.2%","±0.3","383,570","±10,036","13.3%","±0.3","408,334","±8,865","8.9%","±0.2","280,514","±6,918","11.5%","±0.3","84,184","±5,441","6.4%","±0.4","265,197","±7,696","9.5%","±0.3","51,511","±3,232","10.1%","±0.6","92,048","±4,259","11.0%","±0.5","123,815","±4,873","9.9%","±0.4","70,833","±4,498","11.2%","±0.7","501,552","±11,066","13.9%","±0.3","79,751","±4,442","8.5%","±0.5","1,570,314","±18,776","18.9%","±0.2","306,834","±9,711","6.6%","±0.2","37,117","±2,562","9.9%","±0.7","493,210","±10,398","9.5%","±0.2","150,829","±5,394","8.7%","±0.3","171,989","±6,476","9.7%","±0.4","579,887","±9,261","10.2%","±0.2","66,952","±4,255","14.3%","±0.9","126,986","±5,487","5.6%","±0.2","36,301","±2,539","9.2%","±0.6","232,105","±6,895","7.8%","±0.2","1,381,090","±21,199","12.6%","±0.2","74,136","±4,559","6.8%","±0.4","38,349","±2,908","11.4%","±0.9","297,415","±8,063","8.5%","±0.2","362,426","±8,673","11.7%","±0.3","66,368","±4,664","7.4%","±0.5","264,900","±6,827","9.8%","±0.3","23,291","±2,778","8.4%","±1.0","86,625","±5,424","5.5%","±0.3"
"        2 bedrooms","517,275","±9,428","22.9%","±0.4","80,326","±2,988","25.3%","±0.9","785,527","±11,978","26.2%","±0.4","355,473","±7,832","25.9%","±0.6","3,892,031","±26,518","27.5%","±0.2","588,667","±11,514","24.7%","±0.5","410,137","±8,576","27.0%","±0.6","85,529","±4,773","19.8%","±1.1","80,830","±3,826","25.7%","±1.2","3,101,469","±27,397","32.8%","±0.3","958,419","±16,314","22.4%","±0.4","142,468","±4,681","26.2%","±0.9","162,522","±7,038","22.5%","±1.0","1,510,289","±14,301","28.2%","±0.3","746,734","±10,961","25.9%","±0.4","388,113","±6,509","27.8%","±0.5","329,125","±7,674","25.8%","±0.6","531,104","±9,917","26.8%","±0.5","509,854","±11,033","24.7%","±0.5","223,556","±5,204","30.1%","±0.7","523,997","±9,836","21.4%","±0.4","813,611","±11,097","28.1%","±0.4","1,165,001","±12,765","25.4%","±0.3","612,008","±8,445","25.1%","±0.3","284,824","±8,354","21.5%","±0.6","733,305","±11,987","26.3%","±0.4","136,759","±4,615","26.8%","±0.9","220,925","±5,849","26.4%","±0.7","327,995","±7,161","26.2%","±0.6","192,223","±6,241","30.3%","±1.0","942,829","±14,069","26.1%","±0.4","232,856","±6,421","24.8%","±0.7","2,231,334","±23,019","26.8%","±0.3","1,135,074","±14,665","24.6%","±0.3","108,001","±3,954","28.8%","±1.1","1,377,401","±14,779","26.5%","±0.3","416,748","±6,356","24.0%","±0.4","484,676","±9,625","27.4%","±0.5","1,300,946","±15,546","22.8%","±0.3","143,325","±5,497","30.6%","±1.2","566,417","±11,404","24.8%","±0.5","110,614","±4,052","28.2%","±1.0","767,493","±11,526","25.9%","±0.4","2,449,592","±21,655","22.4%","±0.2","210,348","±5,812","19.4%","±0.5","89,836","±3,653","26.8%","±1.1","800,243","±13,276","22.8%","±0.4","779,869","±13,768","25.1%","±0.4","253,628","±7,984","28.4%","±0.9","765,840","±9,922","28.4%","±0.4","70,615","±3,569","25.5%","±1.3","332,050","±8,444","21.3%","±0.5"
"        3 bedrooms","1,122,201","±12,151","49.7%","±0.5","113,691","±4,072","35.9%","±1.3","1,142,497","±14,323","38.1%","±0.5","666,296","±8,860","48.6%","±0.6","4,733,461","±27,626","33.4%","±0.2","789,595","±11,071","33.1%","±0.5","548,297","±7,465","36.1%","±0.5","192,312","±5,468","44.4%","±1.3","67,185","±3,496","21.3%","±1.1","3,620,877","±26,829","38.4%","±0.3","1,833,405","±18,212","42.8%","±0.4","192,715","±5,536","35.5%","±1.0","301,825","±7,671","41.8%","±1.1","1,955,634","±16,238","36.5%","±0.3","1,269,505","±12,142","44.0%","±0.4","534,353","±8,448","38.2%","±0.6","470,140","±9,114","36.9%","±0.7","892,281","±9,551","45.0%","±0.5","987,074","±12,175","47.9%","±0.6","281,962","±5,868","38.0%","±0.8","915,312","±8,839","37.4%","±0.4","1,002,467","±11,733","34.6%","±0.4","2,011,331","±14,945","43.8%","±0.3","811,640","±9,622","33.3%","±0.4","697,553","±10,401","52.7%","±0.8","1,197,087","±12,742","42.9%","±0.5","182,549","±5,633","35.8%","±1.1","303,307","±5,789","36.2%","±0.7","463,294","±7,607","37.1%","±0.6","236,118","±6,955","37.2%","±1.1","1,180,456","±14,064","32.6%","±0.4","445,217","±6,828","47.5%","±0.7","2,632,105","±21,256","31.6%","±0.3","2,197,906","±15,607","47.5%","±0.3","118,417","±3,704","31.6%","±1.0","2,189,084","±17,205","42.1%","±0.3","845,993","±9,111","48.8%","±0.5","729,434","±9,253","41.2%","±0.5","2,442,775","±18,153","42.9%","±0.3","174,939","±5,671","37.4%","±1.2","1,105,705","±12,913","48.4%","±0.6","126,666","±4,021","32.3%","±1.0","1,354,940","±12,214","45.8%","±0.4","4,460,831","±28,146","40.8%","±0.3","308,354","±7,378","28.4%","±0.7","127,500","±3,640","38.0%","±1.1","1,371,914","±14,981","39.1%","±0.4","1,149,249","±13,930","37.0%","±0.4","409,493","±7,633","45.9%","±0.9","1,090,463","±11,796","40.5%","±0.4","106,935","±4,131","38.6%","±1.5","878,811","±12,064","56.3%","±0.7"
"        4 bedrooms","369,411","±8,703","16.4%","±0.4","46,517","±2,338","14.7%","±0.7","534,403","±10,141","17.8%","±0.3","186,104","±6,458","13.6%","±0.5","2,413,324","±22,015","17.0%","±0.2","486,770","±8,611","20.4%","±0.4","258,043","±6,811","17.0%","±0.4","97,465","±4,325","22.5%","±1.0","27,751","±2,597","8.8%","±0.8","1,316,456","±19,152","13.9%","±0.2","813,127","±11,956","19.0%","±0.3","76,520","±3,038","14.1%","±0.6","137,121","±6,289","19.0%","±0.9","899,385","±13,951","16.8%","±0.3","465,112","±9,046","16.1%","±0.3","254,619","±5,975","18.2%","±0.4","241,646","±5,521","19.0%","±0.4","293,743","±7,199","14.8%","±0.4","315,383","±8,502","15.3%","±0.4","101,430","±4,375","13.7%","±0.6","531,994","±8,349","21.7%","±0.3","480,774","±10,821","16.6%","±0.4","765,444","±10,268","16.7%","±0.2","508,603","±9,017","20.9%","±0.4","199,277","±7,219","15.1%","±0.5","432,566","±8,759","15.5%","±0.3","86,180","±4,028","16.9%","±0.8","154,263","±4,553","18.4%","±0.5","233,185","±6,598","18.7%","±0.5","100,974","±4,826","15.9%","±0.8","702,814","±9,287","19.4%","±0.3","131,323","±5,650","14.0%","±0.6","1,153,804","±13,047","13.9%","±0.2","725,705","±11,673","15.7%","±0.3","69,009","±3,217","18.4%","±0.9","887,665","±12,870","17.1%","±0.2","247,135","±6,285","14.3%","±0.4","257,397","±6,479","14.6%","±0.4","980,942","±12,929","17.2%","±0.2","58,011","±3,622","12.4%","±0.8","359,161","±8,749","15.7%","±0.4","78,359","±3,920","20.0%","±1.0","449,436","±8,991","15.2%","±0.3","1,992,094","±20,656","18.2%","±0.2","245,017","±6,581","22.6%","±0.6","48,014","±2,842","14.3%","±0.8","739,100","±11,031","21.0%","±0.3","541,148","±10,423","17.4%","±0.3","119,563","±5,037","13.4%","±0.6","410,721","±7,472","15.2%","±0.3","51,148","±3,638","18.5%","±1.3","203,740","±6,911","13.0%","±0.4"
"        5 or more bedrooms","79,042","±5,266","3.5%","±0.2","10,493","±1,591","3.3%","±0.5","124,044","±5,566","4.1%","±0.2","30,551","±3,191","2.2%","±0.2","610,041","±10,792","4.3%","±0.1","196,536","±6,248","8.2%","±0.3","68,161","±3,848","4.5%","±0.3","22,272","±2,232","5.1%","±0.5","11,664","±1,539","3.7%","±0.5","256,210","±8,926","2.7%","±0.1","312,109","±9,741","7.3%","±0.2","27,274","±2,213","5.0%","±0.4","57,669","±3,666","8.0%","±0.5","234,688","±7,123","4.4%","±0.1","102,887","±5,197","3.6%","±0.2","75,418","±3,776","5.4%","±0.3","81,432","±3,535","6.4%","±0.3","75,758","±4,754","3.8%","±0.2","44,615","±3,950","2.2%","±0.2","21,565","±2,232","2.9%","±0.3","183,095","±6,770","7.5%","±0.3","128,245","±5,247","4.4%","±0.2","171,801","±5,861","3.7%","±0.1","164,202","±5,261","6.7%","±0.2","36,974","±3,607","2.8%","±0.3","113,366","±5,264","4.1%","±0.2","32,219","±2,377","6.3%","±0.5","51,545","±3,068","6.2%","±0.4","58,481","±3,699","4.7%","±0.3","21,722","±2,262","3.4%","±0.4","202,318","±6,203","5.6%","±0.2","23,173","±2,192","2.5%","±0.2","348,262","±8,861","4.2%","±0.1","180,510","±6,639","3.9%","±0.1","30,856","±2,103","8.2%","±0.6","177,248","±5,526","3.4%","±0.1","36,874","±2,830","2.1%","±0.2","66,674","±3,870","3.8%","±0.2","247,292","±7,017","4.3%","±0.1","13,222","±1,613","2.8%","±0.3","90,330","±4,829","4.0%","±0.2","31,023","±2,526","7.9%","±0.6","109,662","±5,107","3.7%","±0.2","405,014","±11,187","3.7%","±0.1","224,267","±6,585","20.7%","±0.6","16,707","±2,071","5.0%","±0.6","246,053","±7,322","7.0%","±0.2","155,922","±6,699","5.0%","±0.2","27,422","±2,443","3.1%","±0.3","101,816","±4,043","3.8%","±0.1","19,132","±1,907","6.9%","±0.7","29,408","±3,516","1.9%","±0.2"
"HOUSING TENURE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Occupied housing units","1,841,665","±12,421","1,841,665","(X)","250,741","±3,074","250,741","(X)","2,552,972","±11,005","2,552,972","(X)","1,153,082","±8,560","1,153,082","(X)","13,005,097","±17,539","13,005,097","(X)","2,139,207","±8,774","2,139,207","(X)","1,356,762","±6,513","1,356,762","(X)","357,937","±4,266","357,937","(X)","281,475","±3,302","281,475","(X)","7,689,964","±22,835","7,689,964","(X)","3,745,074","±16,431","3,745,074","(X)","458,078","±4,221","458,078","(X)","625,135","±5,980","625,135","(X)","4,808,672","±14,430","4,808,672","(X)","2,557,299","±10,669","2,557,299","(X)","1,257,505","±6,773","1,257,505","(X)","1,128,983","±6,821","1,128,983","(X)","1,725,034","±10,346","1,725,034","(X)","1,737,123","±11,255","1,737,123","(X)","540,959","±6,050","540,959","(X)","2,207,343","±8,135","2,207,343","(X)","2,604,954","±9,148","2,604,954","(X)","3,930,017","±12,926","3,930,017","(X)","2,162,211","±7,968","2,162,211","(X)","1,091,980","±9,693","1,091,980","(X)","2,385,135","±13,054","2,385,135","(X)","423,091","±4,068","423,091","(X)","754,490","±4,583","754,490","(X)","1,094,613","±6,821","1,094,613","(X)","528,700","±4,349","528,700","(X)","3,218,798","±8,951","3,218,798","(X)","767,705","±6,614","767,705","(X)","7,304,332","±18,884","7,304,332","(X)","3,955,069","±14,774","3,955,069","(X)","316,306","±3,300","316,306","(X)","4,667,192","±13,650","4,667,192","(X)","1,470,364","±5,913","1,470,364","(X)","1,603,635","±8,695","1,603,635","(X)","5,008,751","±12,653","5,008,751","(X)","408,748","±4,427","408,748","(X)","1,905,100","±10,277","1,905,100","(X)","344,260","±3,147","344,260","(X)","2,588,655","±10,916","2,588,655","(X)","9,623,874","±22,217","9,623,874","(X)","975,448","±5,045","975,448","(X)","256,629","±3,631","256,629","(X)","3,120,880","±13,665","3,120,880","(X)","2,840,377","±11,168","2,840,377","(X)","715,308","±7,000","715,308","(X)","2,350,293","±7,563","2,350,293","(X)","225,796","±3,968","225,796","(X)","1,191,305","±10,722","1,191,305","(X)"
"        Owner-occupied","1,253,199","±12,678","68.0%","±0.5","159,344","±3,559","63.5%","±1.3","1,652,321","±12,356","64.7%","±0.5","752,399","±11,287","65.3%","±0.8","7,125,090","±26,839","54.8%","±0.2","1,394,824","±10,847","65.2%","±0.5","898,234","±7,622","66.2%","±0.5","253,948","±5,292","70.9%","±1.2","118,805","±3,235","42.2%","±1.1","5,010,187","±26,720","65.2%","±0.3","2,354,922","±19,925","62.9%","±0.5","268,078","±4,714","58.5%","±0.9","435,493","±6,933","69.7%","±1.0","3,182,232","±18,239","66.2%","±0.3","1,765,500","±14,956","69.0%","±0.5","900,362","±9,741","71.6%","±0.6","743,508","±8,948","65.9%","±0.6","1,146,668","±12,735","66.5%","±0.5","1,132,229","±12,824","65.2%","±0.6","395,809","±5,987","73.2%","±0.9","1,472,500","±10,315","66.7%","±0.5","1,623,515","±11,340","62.3%","±0.4","2,803,372","±15,813","71.3%","±0.3","1,547,594","±10,546","71.6%","±0.4","748,055","±10,139","68.5%","±0.8","1,596,870","±15,553","67.0%","±0.5","292,585","±4,359","69.2%","±0.9","500,086","±6,928","66.3%","±0.8","619,309","±7,889","56.6%","±0.7","369,037","±5,901","69.8%","±0.9","2,053,929","±12,820","63.8%","±0.4","521,450","±7,322","67.9%","±0.8","3,930,033","±20,800","53.8%","±0.3","2,586,616","±16,311","65.4%","±0.4","200,554","±4,137","63.4%","±1.1","3,070,181","±16,573","65.8%","±0.3","962,483","±6,980","65.5%","±0.5","1,007,015","±9,420","62.8%","±0.6","3,421,017","±18,098","68.3%","±0.3","248,723","±5,299","60.8%","±1.1","1,309,670","±12,305","68.7%","±0.6","233,092","±4,186","67.7%","±1.1","1,693,790","±16,621","65.4%","±0.5","5,964,183","±30,479","62.0%","±0.3","681,563","±7,026","69.9%","±0.7","178,405","±3,788","69.5%","±1.3","2,077,417","±16,923","66.6%","±0.4","1,783,549","±14,805","62.8%","±0.5","518,882","±7,414","72.5%","±0.8","1,565,599","±10,504","66.6%","±0.4","159,792","±4,280","70.8%","±1.6","802,024","±10,541","67.3%","±0.7"
"        Renter-occupied","588,466","±10,414","32.0%","±0.5","91,397","±3,639","36.5%","±1.3","900,651","±12,842","35.3%","±0.5","400,683","±9,039","34.7%","±0.8","5,880,007","±28,546","45.2%","±0.2","744,383","±11,664","34.8%","±0.5","458,528","±7,656","33.8%","±0.5","103,989","±4,386","29.1%","±1.2","162,670","±3,861","57.8%","±1.1","2,679,777","±21,534","34.8%","±0.3","1,390,152","±18,759","37.1%","±0.5","190,000","±4,482","41.5%","±0.9","189,642","±6,433","30.3%","±1.0","1,626,440","±15,529","33.8%","±0.3","791,799","±11,302","31.0%","±0.5","357,143","±7,725","28.4%","±0.6","385,475","±6,561","34.1%","±0.6","578,366","±9,268","33.5%","±0.5","604,894","±11,475","34.8%","±0.6","145,150","±5,231","26.8%","±0.9","734,843","±11,524","33.3%","±0.5","981,439","±10,805","37.7%","±0.4","1,126,645","±12,484","28.7%","±0.3","614,617","±8,292","28.4%","±0.4","343,925","±10,085","31.5%","±0.8","788,265","±11,974","33.0%","±0.5","130,506","±4,275","30.8%","±0.9","254,404","±6,618","33.7%","±0.8","475,304","±8,814","43.4%","±0.7","159,663","±4,888","30.2%","±0.9","1,164,869","±11,609","36.2%","±0.4","246,255","±6,801","32.1%","±0.8","3,374,299","±21,042","46.2%","±0.3","1,368,453","±16,087","34.6%","±0.4","115,752","±3,667","36.6%","±1.1","1,597,011","±16,099","34.2%","±0.3","507,881","±7,566","34.5%","±0.5","596,620","±10,301","37.2%","±0.6","1,587,734","±16,243","31.7%","±0.3","160,025","±4,702","39.2%","±1.1","595,430","±11,967","31.3%","±0.6","111,168","±3,817","32.3%","±1.1","894,865","±13,978","34.6%","±0.5","3,659,691","±28,117","38.0%","±0.3","293,885","±6,727","30.1%","±0.7","78,224","±3,675","30.5%","±1.3","1,043,463","±11,870","33.4%","±0.4","1,056,828","±14,219","37.2%","±0.5","196,426","±6,466","27.5%","±0.8","784,694","±9,580","33.4%","±0.4","66,004","±3,869","29.2%","±1.6","389,281","±10,101","32.7%","±0.7"
"    Average household size of owner-occupied unit","2.65","±0.02","(X)","(X)","2.96","±0.05","(X)","(X)","2.71","±0.02","(X)","(X)","2.58","±0.02","(X)","(X)","3.03","±0.01","(X)","(X)","2.64","±0.01","(X)","(X)","2.69","±0.02","(X)","(X)","2.65","±0.04","(X)","(X)","2.50","±0.06","(X)","(X)","2.66","±0.01","(X)","(X)","2.77","±0.02","(X)","(X)","3.19","±0.05","(X)","(X)","2.77","±0.03","(X)","(X)","2.71","±0.01","(X)","(X)","2.62","±0.02","(X)","(X)","2.53","±0.02","(X)","(X)","2.63","±0.02","(X)","(X)","2.59","±0.02","(X)","(X)","2.68","±0.02","(X)","(X)","2.51","±0.03","(X)","(X)","2.76","±0.02","(X)","(X)","2.70","±0.01","(X)","(X)","2.57","±0.01","(X)","(X)","2.64","±0.01","(X)","(X)","2.65","±0.03","(X)","(X)","2.59","±0.01","(X)","(X)","2.53","±0.03","(X)","(X)","2.60","±0.02","(X)","(X)","2.75","±0.03","(X)","(X)","2.61","±0.03","(X)","(X)","2.84","±0.01","(X)","(X)","2.72","±0.03","(X)","(X)","2.78","±0.01","(X)","(X)","2.58","±0.01","(X)","(X)","2.47","±0.04","(X)","(X)","2.53","±0.01","(X)","(X)","2.65","±0.01","(X)","(X)","2.63","±0.02","(X)","(X)","2.60","±0.01","(X)","(X)","2.65","±0.05","(X)","(X)","2.60","±0.02","(X)","(X)","2.55","±0.04","(X)","(X)","2.59","±0.02","(X)","(X)","3.02","±0.01","(X)","(X)","3.27","±0.02","(X)","(X)","2.45","±0.04","(X)","(X)","2.70","±0.01","(X)","(X)","2.67","±0.02","(X)","(X)","2.53","±0.03","(X)","(X)","2.53","±0.01","(X)","(X)","2.56","±0.06","(X)","(X)","2.80","±0.03","(X)","(X)"
"    Average household size of renter-occupied unit","2.43","±0.03","(X)","(X)","2.64","±0.08","(X)","(X)","2.65","±0.03","(X)","(X)","2.44","±0.04","(X)","(X)","2.91","±0.01","(X)","(X)","2.42","±0.03","(X)","(X)","2.31","±0.03","(X)","(X)","2.53","±0.07","(X)","(X)","2.19","±0.05","(X)","(X)","2.71","±0.02","(X)","(X)","2.62","±0.03","(X)","(X)","2.78","±0.06","(X)","(X)","2.53","±0.06","(X)","(X)","2.39","±0.02","(X)","(X)","2.33","±0.03","(X)","(X)","2.16","±0.04","(X)","(X)","2.27","±0.04","(X)","(X)","2.34","±0.03","(X)","(X)","2.51","±0.04","(X)","(X)","2.11","±0.06","(X)","(X)","2.51","±0.03","(X)","(X)","2.27","±0.02","(X)","(X)","2.26","±0.02","(X)","(X)","2.21","±0.03","(X)","(X)","2.63","±0.06","(X)","(X)","2.28","±0.03","(X)","(X)","2.16","±0.06","(X)","(X)","2.24","±0.04","(X)","(X)","2.65","±0.04","(X)","(X)","2.12","±0.05","(X)","(X)","2.57","±0.02","(X)","(X)","2.54","±0.05","(X)","(X)","2.47","±0.01","(X)","(X)","2.43","±0.02","(X)","(X)","2.03","±0.06","(X)","(X)","2.24","±0.02","(X)","(X)","2.50","±0.03","(X)","(X)","2.36","±0.03","(X)","(X)","2.20","±0.02","(X)","(X)","2.24","±0.05","(X)","(X)","2.50","±0.04","(X)","(X)","2.17","±0.06","(X)","(X)","2.43","±0.03","(X)","(X)","2.64","±0.02","(X)","(X)","2.81","±0.05","(X)","(X)","2.06","±0.06","(X)","(X)","2.52","±0.03","(X)","(X)","2.37","±0.02","(X)","(X)","2.31","±0.06","(X)","(X)","2.15","±0.02","(X)","(X)","2.36","±0.10","(X)","(X)","2.70","±0.05","(X)","(X)"
"YEAR HOUSEHOLDER MOVED INTO UNIT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
