"Label (Grouping)","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"        $100,000 to $149,999","223,994","±7,422","17.7%","±0.5","11,576","±1,590","6.9%","±0.9","156,215","±6,714","9.2%","±0.4","151,222","±6,066","19.9%","±0.8","155,359","±6,571","2.2%","±0.1","51,312","±3,238","3.6%","±0.2","73,088","±2,842","8.1%","±0.3","19,377","±1,826","7.4%","±0.7","1,344","±641","1.1%","±0.5","564,194","±12,324","11.0%","±0.2","365,859","±10,001","15.1%","±0.4","4,078","±983","1.5%","±0.4","51,672","±3,131","11.4%","±0.7","451,926","±9,725","14.1%","±0.3","394,172","±7,598","22.0%","±0.4","186,423","±5,526","20.6%","±0.6","127,478","±5,210","17.0%","±0.7","229,209","±5,967","19.6%","±0.5","182,226","±6,556","16.0%","±0.5","62,706","±3,344","15.4%","±0.7","89,181","±4,526","6.0%","±0.3","47,436","±3,218","2.9%","±0.2","492,633","±8,873","17.5%","±0.3","171,114","±5,219","10.9%","±0.3","133,006","±5,609","17.6%","±0.7","301,792","±7,268","18.6%","±0.4","27,471","±1,877","9.4%","±0.6","105,100","±3,951","20.8%","±0.7","37,232","±3,021","5.8%","±0.5","30,038","±2,224","7.9%","±0.6","111,026","±5,374","5.3%","±0.3","83,480","±4,533","15.9%","±0.8","417,244","±10,256","10.6%","±0.2","432,747","±9,057","16.6%","±0.3","23,273","±1,889","11.7%","±0.9","655,486","±11,178","21.2%","±0.3","193,131","±5,315","19.9%","±0.5","45,024","±3,598","4.4%","±0.3","544,476","±10,439","15.7%","±0.3","13,998","±2,150","5.6%","±0.8","210,360","±7,434","15.8%","±0.5","36,746","±2,664","15.7%","±1.1","285,889","±8,345","16.6%","±0.5","895,032","±15,936","14.8%","±0.3","32,934","±2,283","4.7%","±0.3","22,643","±1,891","12.0%","±1.0","186,457","±6,958","8.9%","±0.3","78,671","±3,826","4.3%","±0.2","99,854","±5,590","18.7%","±1.0","294,745","±5,736","18.5%","±0.3","15,284","±2,004","9.4%","±1.3","228,514","±6,406","28.8%","±0.7"
"        $150,000 to $199,999","202,916","±7,174","16.1%","±0.6","16,359","±1,512","9.8%","±0.9","244,136","±8,077","14.4%","±0.4","123,783","±5,835","16.3%","±0.7","232,591","±7,919","3.2%","±0.1","88,223","±4,724","6.2%","±0.3","135,794","±5,728","15.0%","±0.6","38,024","±2,390","14.6%","±0.9","1,911","±694","1.6%","±0.6","758,914","±14,394","14.7%","±0.3","414,342","±8,847","17.1%","±0.4","5,247","±1,128","2.0%","±0.4","77,696","±3,999","17.2%","±0.8","511,873","±9,405","15.9%","±0.3","329,256","±7,844","18.4%","±0.4","152,388","±5,168","16.9%","±0.5","125,107","±4,282","16.7%","±0.5","206,699","±5,936","17.7%","±0.5","213,251","±6,471","18.7%","±0.5","69,072","±3,228","17.0%","±0.7","129,659","±5,827","8.7%","±0.4","99,492","±4,368","6.1%","±0.3","484,374","±8,366","17.2%","±0.3","259,729","±6,257","16.6%","±0.4","120,385","±5,673","15.9%","±0.7","291,401","±7,123","17.9%","±0.4","38,070","±2,624","13.1%","±0.9","100,337","±4,003","19.8%","±0.8","60,025","±3,282","9.4%","±0.5","47,005","±3,058","12.4%","±0.7","187,467","±6,028","9.0%","±0.3","97,672","±4,507","18.6%","±0.8","372,002","±6,946","9.4%","±0.2","438,308","±9,640","16.8%","±0.3","33,663","±2,359","16.9%","±1.2","548,703","±9,263","17.8%","±0.3","168,728","±4,548","17.4%","±0.5","72,276","±3,561","7.1%","±0.4","608,710","±10,789","17.5%","±0.3","32,373","±2,895","12.9%","±1.2","214,176","±7,470","16.0%","±0.5","44,137","±3,012","18.8%","±1.2","297,996","±9,866","17.3%","±0.5","951,479","±17,463","15.8%","±0.3","67,090","±3,568","9.5%","±0.5","33,450","±2,070","17.7%","±1.1","265,994","±7,683","12.7%","±0.3","121,172","±4,767","6.7%","±0.3","82,624","±4,162","15.5%","±0.7","303,682","±6,875","19.1%","±0.4","29,468","±2,398","18.2%","±1.4","118,954","±6,062","15.0%","±0.8"
"        $200,000 to $299,999","226,217","±7,320","17.9%","±0.6","49,095","±2,853","29.4%","±1.6","472,517","±10,303","27.9%","±0.5","112,947","±5,180","14.9%","±0.6","696,484","±12,392","9.7%","±0.2","251,784","±5,576","17.8%","±0.4","252,266","±5,922","27.8%","±0.7","77,217","±4,406","29.6%","±1.5","9,424","±1,168","7.8%","±0.9","1,284,745","±14,620","25.0%","±0.3","512,455","±10,598","21.1%","±0.4","17,865","±1,878","6.7%","±0.7","124,731","±5,603","27.5%","±1.2","720,028","±10,312","22.4%","±0.3","299,262","±7,608","16.7%","±0.4","171,170","±5,416","18.9%","±0.6","146,773","±4,831","19.6%","±0.6","199,446","±5,612","17.1%","±0.5","236,182","±7,047","20.8%","±0.6","100,651","±3,786","24.8%","±1.0","353,548","±8,189","23.8%","±0.5","292,166","±8,304","18.0%","±0.5","552,961","±8,626","19.6%","±0.3","459,715","±7,023","29.3%","±0.4","118,273","±5,674","15.6%","±0.7","325,397","±8,281","20.0%","±0.5","76,360","±3,439","26.2%","±1.1","97,706","±3,547","19.3%","±0.7","193,272","±6,216","30.1%","±0.9","113,372","±4,506","29.9%","±1.0","447,341","±8,158","21.5%","±0.4","113,120","±5,486","21.5%","±1.0","531,638","±10,405","13.4%","±0.3","522,716","±10,676","20.0%","±0.4","53,140","±3,542","26.6%","±1.5","561,310","±9,249","18.2%","±0.3","151,422","±5,533","15.6%","±0.5","217,597","±6,739","21.2%","±0.6","756,336","±11,102","21.7%","±0.3","88,740","±4,645","35.3%","±1.6","264,317","±6,984","19.8%","±0.5","50,490","±3,546","21.5%","±1.3","359,756","±8,630","20.9%","±0.5","1,265,053","±18,218","21.0%","±0.3","207,704","±5,289","29.5%","±0.7","54,390","±2,921","28.8%","±1.5","441,955","±9,078","21.1%","±0.4","342,392","±7,688","18.8%","±0.4","77,749","±3,973","14.6%","±0.8","396,683","±6,633","24.9%","±0.4","48,266","±2,878","29.8%","±1.6","68,657","±4,014","8.6%","±0.5"
"        $300,000 to $499,999","137,880","±5,317","10.9%","±0.4","54,529","±2,684","32.6%","±1.5","403,029","±8,074","23.8%","±0.5","65,744","±3,537","8.6%","±0.5","1,839,730","±21,822","25.7%","±0.3","551,903","±9,350","38.9%","±0.6","250,473","±5,751","27.6%","±0.6","77,480","±3,346","29.7%","±1.3","31,797","±2,805","26.2%","±2.1","1,117,595","±16,679","21.7%","±0.3","418,381","±8,920","17.2%","±0.3","59,939","±3,080","22.6%","±1.0","109,474","±4,923","24.2%","±1.0","602,422","±10,304","18.8%","±0.3","178,298","±6,319","10.0%","±0.3","107,672","±4,580","11.9%","±0.5","95,112","±3,529","12.7%","±0.5","121,139","±5,492","10.4%","±0.4","149,259","±5,474","13.1%","±0.5","71,354","±3,948","17.6%","±0.9","509,373","±7,279","34.4%","±0.5","572,991","±10,397","35.4%","±0.6","374,439","±7,265","13.3%","±0.3","365,907","±8,170","23.3%","±0.5","54,220","±3,921","7.2%","±0.5","201,836","±5,575","12.4%","±0.3","72,866","±3,240","25.0%","±1.0","63,923","±2,346","12.6%","±0.5","218,751","±6,948","34.1%","±0.9","116,447","±4,462","30.7%","±1.1","709,806","±9,716","34.1%","±0.4","72,925","±3,841","13.9%","±0.7","874,661","±12,620","22.1%","±0.3","437,356","±10,370","16.7%","±0.4","34,408","±2,218","17.2%","±1.0","335,811","±8,121","10.9%","±0.3","89,821","±3,658","9.2%","±0.4","380,712","±7,935","37.1%","±0.7","585,197","±9,091","16.8%","±0.3","74,968","±3,969","29.8%","±1.6","190,630","±6,518","14.3%","±0.5","33,952","±2,153","14.5%","±1.0","263,741","±6,314","15.3%","±0.3","1,014,360","±15,038","16.8%","±0.2","253,484","±6,237","36.0%","±0.8","42,724","±3,003","22.6%","±1.4","535,969","±8,954","25.6%","±0.4","600,582","±10,442","33.0%","±0.5","40,816","±3,130","7.7%","±0.6","255,882","±5,169","16.1%","±0.3","30,868","±2,405","19.1%","±1.5","26,070","±2,085","3.3%","±0.3"
"        $500,000 to $999,999","47,260","±2,784","3.7%","±0.2","15,426","±1,488","9.2%","±0.9","151,970","±5,178","9.0%","±0.3","21,155","±2,173","2.8%","±0.3","2,667,251","±17,805","37.2%","±0.2","328,969","±6,441","23.2%","±0.4","107,033","±3,875","11.8%","±0.4","18,457","±1,650","7.1%","±0.6","49,921","±2,942","41.1%","±2.2","455,184","±10,050","8.8%","±0.2","175,870","±6,556","7.2%","±0.3","129,343","±4,154","48.7%","±1.2","29,757","±2,719","6.6%","±0.6","246,446","±6,958","7.7%","±0.2","56,876","±3,374","3.2%","±0.2","23,665","±1,813","2.6%","±0.2","29,092","±2,320","3.9%","±0.3","38,999","±2,957","3.3%","±0.3","45,576","±3,028","4.0%","±0.3","22,661","±1,968","5.6%","±0.5","260,990","±6,322","17.6%","±0.4","458,150","±7,192","28.3%","±0.4","119,965","±3,841","4.3%","±0.1","118,802","±4,272","7.6%","±0.3","14,798","±1,876","2.0%","±0.2","71,354","±3,612","4.4%","±0.2","28,559","±2,397","9.8%","±0.8","15,725","±1,269","3.1%","±0.2","70,653","±3,720","11.0%","±0.6","32,923","±2,552","8.7%","±0.7","439,086","±7,782","21.1%","±0.4","27,048","±2,272","5.1%","±0.4","886,233","±11,742","22.4%","±0.3","169,082","±5,801","6.5%","±0.2","10,029","±1,632","5.0%","±0.8","95,794","±4,610","3.1%","±0.1","31,823","±2,244","3.3%","±0.2","203,688","±5,838","19.9%","±0.5","212,753","±5,640","6.1%","±0.2","23,761","±2,172","9.5%","±0.8","81,703","±3,817","6.1%","±0.3","9,747","±1,267","4.2%","±0.5","99,741","±4,532","5.8%","±0.3","406,459","±10,471","6.7%","±0.2","90,013","±3,275","12.8%","±0.5","13,133","±1,547","7.0%","±0.8","370,876","±6,441","17.7%","±0.3","447,967","±7,418","24.6%","±0.4","9,935","±1,576","1.9%","±0.3","69,064","±2,757","4.3%","±0.2","12,702","±1,862","7.8%","±1.1","7,934","±1,490","1.0%","±0.2"
"        $1,000,000 or more","7,944","±1,325","0.6%","±0.1","1,317","±550","0.8%","±0.3","31,400","±2,216","1.9%","±0.1","7,207","±1,670","0.9%","±0.2","1,240,749","±14,337","17.3%","±0.2","55,824","±3,322","3.9%","±0.2","42,254","±2,275","4.7%","±0.3","4,978","±897","1.9%","±0.3","24,600","±2,000","20.2%","±1.5","139,028","±5,039","2.7%","±0.1","34,698","±2,701","1.4%","±0.1","43,301","±2,514","16.3%","±0.9","6,364","±1,363","1.4%","±0.3","62,566","±4,262","1.9%","±0.1","11,309","±1,568","0.6%","±0.1","4,488","±733","0.5%","±0.1","5,486","±975","0.7%","±0.1","9,192","±1,380","0.8%","±0.1","11,111","±1,501","1.0%","±0.1","5,688","±1,070","1.4%","±0.3","47,984","±2,559","3.2%","±0.2","105,940","±4,267","6.5%","±0.3","23,403","±1,933","0.8%","±0.1","18,101","±1,398","1.2%","±0.1","4,846","±1,116","0.6%","±0.1","13,983","±1,882","0.9%","±0.1","7,295","±1,141","2.5%","±0.4","3,381","±709","0.7%","±0.1","14,902","±1,720","2.3%","±0.3","6,153","±1,184","1.6%","±0.3","79,980","±3,280","3.8%","±0.2","7,732","±1,244","1.5%","±0.2","334,442","±7,768","8.5%","±0.2","31,738","±2,370","1.2%","±0.1","1,282","±681","0.6%","±0.3","16,259","±1,837","0.5%","±0.1","8,221","±1,084","0.8%","±0.1","23,915","±2,346","2.3%","±0.2","39,887","±2,818","1.1%","±0.1","6,283","±1,086","2.5%","±0.4","20,395","±1,910","1.5%","±0.1","2,131","±590","0.9%","±0.3","22,563","±1,772","1.3%","±0.1","100,859","±4,131","1.7%","±0.1","13,877","±1,426","2.0%","±0.2","2,843","±737","1.5%","±0.4","62,827","±3,065","3.0%","±0.1","118,370","±4,775","6.5%","±0.3","2,280","±710","0.4%","±0.1","14,719","±1,372","0.9%","±0.1","4,788","±1,069","3.0%","±0.7","5,232","±1,249","0.7%","±0.2"
"        Median (dollars)","147,900","±2,304","(X)","(X)","276,100","±4,365","(X)","(X)","241,100","±1,921","(X)","(X)","133,100","±2,166","(X)","(X)","546,800","±2,008","(X)","(X)","373,300","±2,652","(X)","(X)","277,400","±2,057","(X)","(X)","255,300","±5,345","(X)","(X)","617,900","±17,497","(X)","(X)","230,600","±1,248","(X)","(X)","189,900","±1,427","(X)","(X)","631,700","±7,721","(X)","(X)","233,100","±3,293","(X)","(X)","203,400","±1,452","(X)","(X)","147,300","±1,112","(X)","(X)","152,000","±1,552","(X)","(X)","159,400","±1,838","(X)","(X)","148,100","±1,710","(X)","(X)","167,300","±1,737","(X)","(X)","197,500","±3,603","(X)","(X)","324,800","±2,183","(X)","(X)","400,700","±2,804","(X)","(X)","162,500","±780","(X)","(X)","235,400","±1,474","(X)","(X)","123,300","±2,586","(X)","(X)","162,600","±1,170","(X)","(X)","249,200","±3,832","(X)","(X)","161,800","±1,688","(X)","(X)","292,200","±3,090","(X)","(X)","270,000","±3,971","(X)","(X)","344,000","±2,091","(X)","(X)","174,700","±2,990","(X)","(X)","325,500","±2,465","(X)","(X)","180,600","±1,360","(X)","(X)","198,700","±4,472","(X)","(X)","151,100","±792","(X)","(X)","140,000","±1,621","(X)","(X)","341,800","±2,876","(X)","(X)","186,000","±1,108","(X)","(X)","273,800","±4,578","(X)","(X)","170,800","±1,570","(X)","(X)","171,500","±3,010","(X)","(X)","177,500","±1,856","(X)","(X)","186,000","±1,168","(X)","(X)","303,300","±3,085","(X)","(X)","233,100","±4,924","(X)","(X)","281,700","±1,804","(X)","(X)","373,100","±2,028","(X)","(X)","121,300","±2,213","(X)","(X)","188,500","±1,266","(X)","(X)","230,500","±4,260","(X)","(X)","110,800","±1,053","(X)","(X)"
"MORTGAGE STATUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Owner-occupied units","1,262,257","±12,735","1,262,257","(X)","167,108","±3,496","167,108","(X)","1,694,367","±13,678","1,694,367","(X)","760,401","±8,395","760,401","(X)","7,165,664","±30,156","7,165,664","(X)","1,417,981","±9,500","1,417,981","(X)","906,771","±8,038","906,771","(X)","261,145","±4,466","261,145","(X)","121,540","±3,817","121,540","(X)","5,148,242","±25,213","5,148,242","(X)","2,426,435","±18,052","2,426,435","(X)","265,364","±5,773","265,364","(X)","452,916","±7,633","452,916","(X)","3,210,113","±17,405","3,210,113","(X)","1,791,749","±12,877","1,791,749","(X)","903,751","±8,439","903,751","(X)","749,821","±8,328","749,821","(X)","1,167,729","±12,565","1,167,729","(X)","1,137,524","±12,385","1,137,524","(X)","406,226","±6,154","406,226","(X)","1,482,669","±11,111","1,482,669","(X)","1,620,712","±12,401","1,620,712","(X)","2,817,484","±14,245","2,817,484","(X)","1,567,939","±9,341","1,567,939","(X)","756,195","±9,817","756,195","(X)","1,625,854","±12,819","1,625,854","(X)","291,018","±4,709","291,018","(X)","505,666","±5,197","505,666","(X)","641,551","±6,758","641,551","(X)","378,742","±6,605","378,742","(X)","2,078,948","±12,237","2,078,948","(X)","525,349","±7,517","525,349","(X)","3,953,785","±20,790","3,953,785","(X)","2,612,904","±19,709","2,612,904","(X)","199,467","±4,766","199,467","(X)","3,086,226","±17,899","3,086,226","(X)","971,990","±7,832","971,990","(X)","1,024,853","±10,325","1,024,853","(X)","3,478,645","±18,096","3,478,645","(X)","251,354","±5,065","251,354","(X)","1,335,486","±12,405","1,335,486","(X)","234,487","±4,225","234,487","(X)","1,723,984","±15,594","1,723,984","(X)","6,034,082","±27,745","6,034,082","(X)","703,983","±7,745","703,983","(X)","188,798","±4,006","188,798","(X)","2,093,205","±14,799","2,093,205","(X)","1,818,988","±12,964","1,818,988","(X)","532,674","±7,982","532,674","(X)","1,592,440","±10,546","1,592,440","(X)","161,812","±3,934","161,812","(X)","793,791","±9,316","793,791","(X)"
"        Housing units with a mortgage","694,367","±11,928","55.0%","±0.7","102,706","±3,651","61.5%","±1.6","1,072,502","±13,375","63.3%","±0.6","410,135","±8,138","53.9%","±0.8","4,988,711","±27,760","69.6%","±0.2","994,356","±9,931","70.1%","±0.5","609,456","±7,711","67.2%","±0.6","165,425","±4,301","63.3%","±1.2","91,179","±3,508","75.0%","±1.7","2,890,964","±22,535","56.2%","±0.3","1,568,112","±21,446","64.6%","±0.6","170,872","±5,040","64.4%","±1.1","290,501","±8,096","64.1%","±1.1","2,002,424","±16,877","62.4%","±0.4","1,166,290","±13,091","65.1%","±0.5","543,108","±7,724","60.1%","±0.6","442,557","±7,316","59.0%","±0.7","661,520","±10,687","56.7%","±0.7","593,733","±12,573","52.2%","±0.8","247,344","±5,145","60.9%","±0.8","1,073,634","±11,598","72.4%","±0.5","1,105,499","±13,099","68.2%","±0.5","1,671,899","±14,212","59.3%","±0.4","1,024,974","±8,815","65.4%","±0.4","365,204","±8,820","48.3%","±1.0","986,408","±11,918","60.7%","±0.5","164,197","±4,260","56.4%","±1.2","300,417","±5,118","59.4%","±0.8","435,070","±6,717","67.8%","±0.8","242,076","±6,742","63.9%","±1.2","1,377,645","±12,000","66.3%","±0.4","279,825","±6,739","53.3%","±1.0","2,366,391","±20,282","59.9%","±0.4","1,623,735","±15,836","62.1%","±0.4","106,417","±4,386","53.4%","±1.7","1,924,876","±17,146","62.4%","±0.4","522,069","±7,962","53.7%","±0.7","667,980","±9,801","65.2%","±0.7","2,076,151","±16,310","59.7%","±0.3","171,436","±5,141","68.2%","±1.4","780,604","±11,948","58.5%","±0.7","129,323","±3,944","55.2%","±1.3","1,010,900","±13,314","58.6%","±0.6","3,408,366","±27,548","56.5%","±0.3","491,897","±7,432","69.9%","±0.7","116,755","±3,633","61.8%","±1.3","1,419,521","±14,828","67.8%","±0.4","1,233,756","±12,961","67.8%","±0.5","244,953","±6,434","46.0%","±1.0","1,003,101","±9,511","63.0%","±0.4","94,761","±4,153","58.6%","±1.9","302,284","±6,695","38.1%","±0.7"
"        Housing units without a mortgage","567,890","±8,912","45.0%","±0.7","64,402","±2,833","38.5%","±1.6","621,865","±10,116","36.7%","±0.6","350,266","±7,304","46.1%","±0.8","2,176,953","±18,781","30.4%","±0.2","423,625","±8,439","29.9%","±0.5","297,315","±6,043","32.8%","±0.6","95,720","±3,582","36.7%","±1.2","30,361","±2,315","25.0%","±1.7","2,257,278","±19,984","43.8%","±0.3","858,323","±14,730","35.4%","±0.6","94,492","±3,310","35.6%","±1.1","162,415","±4,827","35.9%","±1.1","1,207,689","±14,489","37.6%","±0.4","625,459","±8,925","34.9%","±0.5","360,643","±6,410","39.9%","±0.6","307,264","±6,528","41.0%","±0.7","506,209","±9,323","43.3%","±0.7","543,791","±9,848","47.8%","±0.8","158,882","±4,066","39.1%","±0.8","409,035","±6,974","27.6%","±0.5","515,213","±7,614","31.8%","±0.5","1,145,585","±11,490","40.7%","±0.4","542,965","±7,124","34.6%","±0.4","390,991","±9,409","51.7%","±1.0","639,446","±8,857","39.3%","±0.5","126,821","±4,362","43.6%","±1.2","205,249","±4,643","40.6%","±0.8","206,481","±5,433","32.2%","±0.8","136,666","±5,000","36.1%","±1.2","701,303","±9,901","33.7%","±0.4","245,524","±6,311","46.7%","±1.0","1,587,394","±15,337","40.1%","±0.4","989,169","±13,290","37.9%","±0.4","93,050","±3,773","46.6%","±1.7","1,161,350","±14,455","37.6%","±0.4","449,921","±7,014","46.3%","±0.7","356,873","±7,852","34.8%","±0.7","1,402,494","±12,705","40.3%","±0.3","79,918","±3,678","31.8%","±1.4","554,882","±10,709","41.5%","±0.7","105,164","±3,641","44.8%","±1.3","713,084","±11,951","41.4%","±0.6","2,625,716","±20,064","43.5%","±0.3","212,086","±5,500","30.1%","±0.7","72,043","±2,755","38.2%","±1.3","673,684","±9,026","32.2%","±0.4","585,232","±8,613","32.2%","±0.5","287,721","±6,569","54.0%","±1.0","589,339","±7,405","37.0%","±0.4","67,051","±3,309","41.4%","±1.9","491,507","±7,966","61.9%","±0.7"
"SELECTED MONTHLY OWNER COSTS (SMOC)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
